Properties at Lat: -43.500000 Lon: 172.500000
Depth 	 Vp 	 Vs 	 Rho
-418.500000 	 3.657350 	 2.136942 	 2.397583
-419.500000 	 3.657711 	 2.137156 	 2.397641
-420.500000 	 3.658071 	 2.137369 	 2.397699
-421.500000 	 3.658432 	 2.137582 	 2.397757
-422.500000 	 3.658792 	 2.137796 	 2.397815
-423.500000 	 3.659153 	 2.138009 	 2.397873
-424.500000 	 3.659513 	 2.138222 	 2.397931
-425.500000 	 3.659873 	 2.138436 	 2.397989
-426.500000 	 3.660234 	 2.138649 	 2.398047
-427.500000 	 3.660594 	 2.138862 	 2.398104
-428.500000 	 3.660955 	 2.139076 	 2.398162
-429.500000 	 3.661315 	 2.139289 	 2.398220
-430.500000 	 3.661676 	 2.139502 	 2.398278
-431.500000 	 3.662036 	 2.139716 	 2.398336
-432.500000 	 3.662397 	 2.139929 	 2.398394
-433.500000 	 3.662757 	 2.140142 	 2.398452
-434.500000 	 3.663117 	 2.140356 	 2.398510
-435.500000 	 3.663478 	 2.140569 	 2.398568
-436.500000 	 3.663838 	 2.140782 	 2.398626
-437.500000 	 3.664199 	 2.140996 	 2.398683
-438.500000 	 3.664559 	 2.141209 	 2.398741
-439.500000 	 3.664920 	 2.141422 	 2.398799
-440.500000 	 3.665280 	 2.141636 	 2.398857
-441.500000 	 3.665640 	 2.141849 	 2.398915
-442.500000 	 3.666001 	 2.142062 	 2.398973
-443.500000 	 3.666361 	 2.142276 	 2.399031
-444.500000 	 3.666722 	 2.142489 	 2.399089
-445.500000 	 3.667082 	 2.142702 	 2.399147
-446.500000 	 3.667443 	 2.142916 	 2.399205
-447.500000 	 3.667803 	 2.143129 	 2.399262
-448.500000 	 3.668164 	 2.143342 	 2.399320
-449.500000 	 3.668524 	 2.143556 	 2.399378
-450.500000 	 3.668884 	 2.143769 	 2.399436
-451.500000 	 3.669245 	 2.143982 	 2.399494
-452.500000 	 3.669605 	 2.144196 	 2.399552
-453.500000 	 3.669966 	 2.144409 	 2.399610
-454.500000 	 3.670326 	 2.144622 	 2.399668
-455.500000 	 3.670687 	 2.144836 	 2.399726
-456.500000 	 3.671047 	 2.145049 	 2.399784
-457.500000 	 3.671407 	 2.145262 	 2.399841
-458.500000 	 3.671768 	 2.145476 	 2.399899
-459.500000 	 3.672128 	 2.145689 	 2.399957
-460.500000 	 3.672489 	 2.145902 	 2.400015
-461.500000 	 3.672849 	 2.146116 	 2.400073
-462.500000 	 3.673210 	 2.146329 	 2.400131
-463.500000 	 3.673570 	 2.146542 	 2.400189
-464.500000 	 3.673931 	 2.146756 	 2.400247
-465.500000 	 3.674291 	 2.146969 	 2.400305
-466.500000 	 3.674651 	 2.147182 	 2.400363
-467.500000 	 3.675012 	 2.147396 	 2.400420
-468.500000 	 3.675372 	 2.147609 	 2.400478
-469.500000 	 3.675733 	 2.147822 	 2.400536
-470.500000 	 3.676093 	 2.148036 	 2.400594
-471.500000 	 3.676454 	 2.148249 	 2.400652
-472.500000 	 3.676814 	 2.148462 	 2.400710
-473.500000 	 3.677174 	 2.148676 	 2.400768
-474.500000 	 3.677535 	 2.148889 	 2.400826
-475.500000 	 3.677895 	 2.149102 	 2.400884
-476.500000 	 3.678256 	 2.149316 	 2.400942
-477.500000 	 3.678616 	 2.149529 	 2.400999
-478.500000 	 3.678977 	 2.149742 	 2.401057
-479.500000 	 3.679337 	 2.149956 	 2.401115
-480.500000 	 3.679698 	 2.150169 	 2.401173
-481.500000 	 3.680058 	 2.150382 	 2.401231
-482.500000 	 3.680418 	 2.150596 	 2.401289
-483.500000 	 3.680779 	 2.150809 	 2.401347
-484.500000 	 3.681139 	 2.151022 	 2.401405
-485.500000 	 3.681500 	 2.151236 	 2.401463
-486.500000 	 3.681860 	 2.151449 	 2.401520
-487.500000 	 3.682221 	 2.151662 	 2.401578
-488.500000 	 3.682581 	 2.151876 	 2.401636
-489.500000 	 3.682942 	 2.152089 	 2.401694
-490.500000 	 3.683302 	 2.152302 	 2.401752
-491.500000 	 3.683662 	 2.152516 	 2.401810
-492.500000 	 3.684023 	 2.152729 	 2.401868
-493.500000 	 3.684383 	 2.152942 	 2.401926
-494.500000 	 3.684744 	 2.153156 	 2.401984
-495.500000 	 3.685104 	 2.153369 	 2.402042
-496.500000 	 3.685465 	 2.153582 	 2.402099
-497.500000 	 3.685825 	 2.153796 	 2.402157
-498.500000 	 3.686185 	 2.154009 	 2.402215
-499.500000 	 3.686546 	 2.154222 	 2.402273
-500.500000 	 3.686906 	 2.154436 	 2.402331
-501.500000 	 3.687267 	 2.154649 	 2.402389
-502.500000 	 3.687627 	 2.154862 	 2.402447
-503.500000 	 3.687988 	 2.155076 	 2.402505
-504.500000 	 3.688348 	 2.155289 	 2.402563
-505.500000 	 3.688709 	 2.155502 	 2.402621
-506.500000 	 3.689069 	 2.155716 	 2.402678
-507.500000 	 3.689429 	 2.155929 	 2.402736
-508.500000 	 3.689790 	 2.156142 	 2.402794
-509.500000 	 3.690150 	 2.156356 	 2.402852
-510.500000 	 3.690511 	 2.156569 	 2.402910
-511.500000 	 3.690871 	 2.156782 	 2.402968
-512.500000 	 3.691232 	 2.156996 	 2.403026
-513.500000 	 3.691592 	 2.157209 	 2.403084
-514.500000 	 3.691952 	 2.157422 	 2.403142
-515.500000 	 3.692313 	 2.157636 	 2.403200
-516.500000 	 3.692673 	 2.157849 	 2.403257
-517.500000 	 3.693034 	 2.158062 	 2.403315
-518.500000 	 3.693394 	 2.158276 	 2.403373
-519.500000 	 3.693755 	 2.158489 	 2.403431
-520.500000 	 3.694115 	 2.158702 	 2.403489
-521.500000 	 3.694476 	 2.158916 	 2.403547
-522.500000 	 3.694836 	 2.159129 	 2.403605
-523.500000 	 3.695196 	 2.159342 	 2.403663
-524.500000 	 3.695557 	 2.159556 	 2.403721
-525.500000 	 3.695917 	 2.159769 	 2.403779
-526.500000 	 3.696278 	 2.159982 	 2.403836
-527.500000 	 3.696638 	 2.160196 	 2.403894
-528.500000 	 3.696999 	 2.160409 	 2.403952
-529.500000 	 3.697359 	 2.160622 	 2.404010
-530.500000 	 3.697719 	 2.160836 	 2.404068
-531.500000 	 3.698080 	 2.161049 	 2.404126
-532.500000 	 3.698440 	 2.161262 	 2.404184
-533.500000 	 3.698801 	 2.161476 	 2.404242
-534.500000 	 3.699161 	 2.161689 	 2.404300
-535.500000 	 3.699522 	 2.161902 	 2.404358
-536.500000 	 3.699882 	 2.162116 	 2.404415
-537.500000 	 3.700243 	 2.162329 	 2.404473
-538.500000 	 3.700603 	 2.162542 	 2.404531
-539.500000 	 3.700963 	 2.162756 	 2.404589
-540.500000 	 3.701324 	 2.162969 	 2.404647
-541.500000 	 3.701684 	 2.163182 	 2.404705
-542.500000 	 3.702045 	 2.163396 	 2.404763
-543.500000 	 3.702405 	 2.163609 	 2.404821
-544.500000 	 3.702766 	 2.163822 	 2.404879
-545.500000 	 3.703126 	 2.164036 	 2.404936
-546.500000 	 3.703486 	 2.164249 	 2.404994
-547.500000 	 3.703847 	 2.164462 	 2.405052
-548.500000 	 3.704207 	 2.164676 	 2.405110
-549.500000 	 3.704568 	 2.164889 	 2.405168
-550.500000 	 3.704928 	 2.165102 	 2.405226
-551.500000 	 3.705289 	 2.165316 	 2.405284
-552.500000 	 3.705649 	 2.165529 	 2.405342
-553.500000 	 3.706010 	 2.165742 	 2.405400
-554.500000 	 3.706370 	 2.165956 	 2.405458
-555.500000 	 3.706730 	 2.166169 	 2.405515
-556.500000 	 3.707091 	 2.166382 	 2.405573
-557.500000 	 3.707451 	 2.166596 	 2.405631
-558.500000 	 3.707812 	 2.166809 	 2.405689
-559.500000 	 3.708172 	 2.167022 	 2.405747
-560.500000 	 3.708533 	 2.167236 	 2.405805
-561.500000 	 3.708893 	 2.167449 	 2.405863
-562.500000 	 3.709254 	 2.167662 	 2.405921
-563.500000 	 3.709614 	 2.167876 	 2.405979
-564.500000 	 3.709974 	 2.168089 	 2.406037
-565.500000 	 3.710335 	 2.168302 	 2.406094
-566.500000 	 3.710695 	 2.168516 	 2.406152
-567.500000 	 3.711056 	 2.168729 	 2.406210
-568.500000 	 3.711416 	 2.168942 	 2.406268
-569.500000 	 3.711777 	 2.169156 	 2.406326
-570.500000 	 3.712137 	 2.169369 	 2.406384
-571.500000 	 3.712497 	 2.169582 	 2.406442
-572.500000 	 3.712858 	 2.169795 	 2.406500
-573.500000 	 3.713218 	 2.170009 	 2.406558
-574.500000 	 3.713579 	 2.170222 	 2.406616
-575.500000 	 3.713939 	 2.170435 	 2.406673
-576.500000 	 3.714300 	 2.170649 	 2.406731
-577.500000 	 3.714660 	 2.170862 	 2.406789
-578.500000 	 3.715021 	 2.171075 	 2.406847
-579.500000 	 3.715381 	 2.171289 	 2.406905
-580.500000 	 3.715741 	 2.171502 	 2.406963
-581.500000 	 3.716102 	 2.171715 	 2.407021
-582.500000 	 3.716462 	 2.171929 	 2.407079
-583.500000 	 3.716823 	 2.172142 	 2.407137
-584.500000 	 3.717183 	 2.172355 	 2.407195
-585.500000 	 3.717544 	 2.172569 	 2.407252
-586.500000 	 3.717904 	 2.172782 	 2.407310
-587.500000 	 3.718264 	 2.172995 	 2.407368
-588.500000 	 3.718625 	 2.173209 	 2.407426
-589.500000 	 3.718985 	 2.173422 	 2.407484
-590.500000 	 3.719346 	 2.173635 	 2.407542
-591.500000 	 3.719706 	 2.173849 	 2.407600
-592.500000 	 3.720067 	 2.174062 	 2.407658
-593.500000 	 3.720427 	 2.174275 	 2.407716
-594.500000 	 3.720788 	 2.174489 	 2.407774
-595.500000 	 3.721148 	 2.174702 	 2.407831
-596.500000 	 3.721508 	 2.174915 	 2.407889
-597.500000 	 3.721869 	 2.175129 	 2.407947
-598.500000 	 3.722229 	 2.175342 	 2.408005
-599.500000 	 3.722590 	 2.175555 	 2.408063
-600.500000 	 3.722950 	 2.175769 	 2.408121
-601.500000 	 3.723311 	 2.175982 	 2.408179
-602.500000 	 3.723671 	 2.176195 	 2.408237
-603.500000 	 3.724031 	 2.176409 	 2.408295
-604.500000 	 3.724392 	 2.176622 	 2.408352
-605.500000 	 3.724752 	 2.176835 	 2.408410
-606.500000 	 3.725113 	 2.177049 	 2.408468
-607.500000 	 3.725473 	 2.177262 	 2.408526
-608.500000 	 3.725834 	 2.177475 	 2.408584
-609.500000 	 3.726194 	 2.177689 	 2.408642
-610.500000 	 3.726555 	 2.177902 	 2.408700
-611.500000 	 3.726915 	 2.178115 	 2.408758
-612.500000 	 3.727275 	 2.178329 	 2.408816
-613.500000 	 3.727636 	 2.178542 	 2.408874
-614.500000 	 3.727996 	 2.178755 	 2.408931
-615.500000 	 3.728357 	 2.178969 	 2.408989
-616.500000 	 3.728717 	 2.179182 	 2.409047
-617.500000 	 3.729078 	 2.179395 	 2.409105
-618.500000 	 3.729438 	 2.179609 	 2.409163
-619.500000 	 3.729798 	 2.179822 	 2.409221
-620.500000 	 3.730159 	 2.180035 	 2.409279
-621.500000 	 3.730519 	 2.180249 	 2.409337
-622.500000 	 3.730880 	 2.180462 	 2.409395
-623.500000 	 3.731240 	 2.180675 	 2.409453
-624.500000 	 3.731601 	 2.180889 	 2.409510
-625.500000 	 3.731961 	 2.181102 	 2.409568
-626.500000 	 3.732322 	 2.181315 	 2.409626
-627.500000 	 3.732682 	 2.181529 	 2.409684
-628.500000 	 3.733042 	 2.181742 	 2.409742
-629.500000 	 3.733403 	 2.181955 	 2.409800
-630.500000 	 3.733763 	 2.182169 	 2.409858
-631.500000 	 3.734124 	 2.182382 	 2.409916
-632.500000 	 3.734484 	 2.182595 	 2.409974
-633.500000 	 3.734845 	 2.182809 	 2.410032
-634.500000 	 3.735205 	 2.183022 	 2.410089
-635.500000 	 3.735565 	 2.183235 	 2.410147
-636.500000 	 3.735926 	 2.183449 	 2.410205
-637.500000 	 3.736286 	 2.183662 	 2.410263
-638.500000 	 3.736647 	 2.183875 	 2.410321
-639.500000 	 3.737007 	 2.184089 	 2.410379
-640.500000 	 3.737368 	 2.184302 	 2.410437
-641.500000 	 3.737728 	 2.184515 	 2.410495
-642.500000 	 3.738089 	 2.184729 	 2.410553
-643.500000 	 3.738449 	 2.184942 	 2.410611
-644.500000 	 3.738809 	 2.185155 	 2.410668
-645.500000 	 3.739170 	 2.185369 	 2.410726
-646.500000 	 3.739530 	 2.185582 	 2.410784
-647.500000 	 3.739891 	 2.185795 	 2.410842
-648.500000 	 3.740251 	 2.186009 	 2.410900
-649.500000 	 3.740612 	 2.186222 	 2.410958
-650.500000 	 3.740972 	 2.186435 	 2.411016
-651.500000 	 3.741333 	 2.186649 	 2.411074
-652.500000 	 3.741693 	 2.186862 	 2.411132
-653.500000 	 3.742053 	 2.187075 	 2.411190
-654.500000 	 3.742414 	 2.187289 	 2.411247
-655.500000 	 3.742774 	 2.187502 	 2.411305
-656.500000 	 3.743135 	 2.187715 	 2.411363
-657.500000 	 3.743495 	 2.187929 	 2.411421
-658.500000 	 3.743856 	 2.188142 	 2.411479
-659.500000 	 3.744216 	 2.188355 	 2.411537
-660.500000 	 3.744576 	 2.188569 	 2.411595
-661.500000 	 3.744937 	 2.188782 	 2.411653
-662.500000 	 3.745297 	 2.188995 	 2.411711
-663.500000 	 3.745658 	 2.189209 	 2.411768
-664.500000 	 3.746018 	 2.189422 	 2.411826
-665.500000 	 3.746379 	 2.189635 	 2.411884
-666.500000 	 3.746739 	 2.189849 	 2.411942
-667.500000 	 3.747100 	 2.190062 	 2.412000
-668.500000 	 3.747460 	 2.190275 	 2.412058
-669.500000 	 3.747820 	 2.190489 	 2.412116
-670.500000 	 3.748181 	 2.190702 	 2.412174
-671.500000 	 3.748541 	 2.190915 	 2.412232
-672.500000 	 3.748902 	 2.191129 	 2.412290
-673.500000 	 3.749262 	 2.191342 	 2.412347
-674.500000 	 3.749623 	 2.191555 	 2.412405
-675.500000 	 3.749983 	 2.191769 	 2.412463
-676.500000 	 3.750343 	 2.191982 	 2.412521
-677.500000 	 3.750704 	 2.192195 	 2.412579
-678.500000 	 3.751064 	 2.192409 	 2.412637
-679.500000 	 3.751425 	 2.192622 	 2.412695
-680.500000 	 3.751785 	 2.192835 	 2.412753
-681.500000 	 3.752146 	 2.193049 	 2.412811
-682.500000 	 3.752506 	 2.193262 	 2.412869
-683.500000 	 3.752867 	 2.193475 	 2.412926
-684.500000 	 3.753227 	 2.193689 	 2.412984
-685.500000 	 3.753587 	 2.193902 	 2.413042
-686.500000 	 3.753948 	 2.194115 	 2.413100
-687.500000 	 3.754308 	 2.194329 	 2.413158
-688.500000 	 3.754669 	 2.194542 	 2.413216
-689.500000 	 3.755029 	 2.194755 	 2.413274
-690.500000 	 3.755390 	 2.194969 	 2.413332
-691.500000 	 3.755750 	 2.195182 	 2.413390
-692.500000 	 3.756110 	 2.195395 	 2.413448
-693.500000 	 3.756471 	 2.195609 	 2.413505
-694.500000 	 3.756831 	 2.195822 	 2.413563
-695.500000 	 3.757192 	 2.196035 	 2.413621
-696.500000 	 3.757552 	 2.196249 	 2.413679
-697.500000 	 3.757913 	 2.196462 	 2.413737
-698.500000 	 3.758273 	 2.196675 	 2.413795
-699.500000 	 3.758634 	 2.196889 	 2.413853
-700.500000 	 3.758994 	 2.197102 	 2.413911
-701.500000 	 3.759354 	 2.197315 	 2.413969
-702.500000 	 3.759715 	 2.197529 	 2.414027
-703.500000 	 3.760075 	 2.197742 	 2.414084
-704.500000 	 3.760436 	 2.197955 	 2.414142
-705.500000 	 3.760796 	 2.198169 	 2.414200
-706.500000 	 3.761157 	 2.198382 	 2.414258
-707.500000 	 3.761517 	 2.198595 	 2.414316
-708.500000 	 3.761877 	 2.198809 	 2.414374
-709.500000 	 3.762238 	 2.199022 	 2.414432
-710.500000 	 3.762598 	 2.199235 	 2.414490
-711.500000 	 3.762959 	 2.199449 	 2.414548
-712.500000 	 3.763319 	 2.199662 	 2.414606
-713.500000 	 3.763680 	 2.199875 	 2.414663
-714.500000 	 3.764040 	 2.200089 	 2.414721
-715.500000 	 3.764401 	 2.200302 	 2.414779
-716.500000 	 3.764761 	 2.200515 	 2.414837
-717.500000 	 3.765121 	 2.200729 	 2.414895
-718.500000 	 3.765482 	 2.200942 	 2.414953
-719.500000 	 3.765842 	 2.201155 	 2.415011
-720.500000 	 3.766203 	 2.201369 	 2.415069
-721.500000 	 3.766563 	 2.201582 	 2.415127
-722.500000 	 3.766924 	 2.201795 	 2.415184
-723.500000 	 3.767284 	 2.202009 	 2.415242
-724.500000 	 3.767644 	 2.202222 	 2.415300
-725.500000 	 3.768005 	 2.202435 	 2.415358
-726.500000 	 3.768365 	 2.202649 	 2.415416
-727.500000 	 3.768726 	 2.202862 	 2.415474
-728.500000 	 3.769086 	 2.203075 	 2.415532
-729.500000 	 3.769447 	 2.203289 	 2.415590
-730.500000 	 3.769807 	 2.203502 	 2.415648
-731.500000 	 3.770168 	 2.203715 	 2.415706
-732.500000 	 3.770528 	 2.203929 	 2.415763
-733.500000 	 3.770888 	 2.204142 	 2.415821
-734.500000 	 3.771249 	 2.204355 	 2.415879
-735.500000 	 3.771609 	 2.204569 	 2.415937
-736.500000 	 3.771970 	 2.204782 	 2.415995
-737.500000 	 3.772330 	 2.204995 	 2.416053
-738.500000 	 3.772691 	 2.205209 	 2.416111
-739.500000 	 3.773051 	 2.205422 	 2.416169
-740.500000 	 3.773412 	 2.205635 	 2.416227
-741.500000 	 3.773772 	 2.205849 	 2.416285
-742.500000 	 3.774132 	 2.206062 	 2.416342
-743.500000 	 3.774493 	 2.206275 	 2.416400
-744.500000 	 3.774853 	 2.206488 	 2.416458
-745.500000 	 3.775214 	 2.206702 	 2.416516
-746.500000 	 3.775574 	 2.206915 	 2.416574
-747.500000 	 3.775935 	 2.207128 	 2.416632
-748.500000 	 3.776295 	 2.207342 	 2.416690
-749.500000 	 3.776655 	 2.207555 	 2.416748
-750.500000 	 3.777016 	 2.207768 	 2.416806
-751.500000 	 3.777376 	 2.207982 	 2.416864
-752.500000 	 3.777737 	 2.208195 	 2.416921
-753.500000 	 3.778097 	 2.208408 	 2.416979
-754.500000 	 3.778458 	 2.208622 	 2.417037
-755.500000 	 3.778818 	 2.208835 	 2.417095
-756.500000 	 3.779179 	 2.209048 	 2.417153
-757.500000 	 3.779539 	 2.209262 	 2.417211
-758.500000 	 3.779899 	 2.209475 	 2.417269
-759.500000 	 3.780260 	 2.209688 	 2.417327
-760.500000 	 3.780620 	 2.209902 	 2.417385
-761.500000 	 3.780981 	 2.210115 	 2.417443
-762.500000 	 3.781341 	 2.210328 	 2.417500
-763.500000 	 3.781702 	 2.210542 	 2.417558
-764.500000 	 3.782062 	 2.210755 	 2.417616
-765.500000 	 3.782422 	 2.210968 	 2.417674
-766.500000 	 3.782783 	 2.211182 	 2.417732
-767.500000 	 3.783143 	 2.211395 	 2.417790
-768.500000 	 3.783504 	 2.211608 	 2.417848
-769.500000 	 3.783864 	 2.211822 	 2.417906
-770.500000 	 3.784225 	 2.212035 	 2.417964
-771.500000 	 3.784585 	 2.212248 	 2.418022
-772.500000 	 3.784946 	 2.212462 	 2.418079
-773.500000 	 3.785306 	 2.212675 	 2.418137
-774.500000 	 3.785666 	 2.212888 	 2.418195
-775.500000 	 3.786027 	 2.213102 	 2.418253
-776.500000 	 3.786387 	 2.213315 	 2.418311
-777.500000 	 3.786748 	 2.213528 	 2.418369
-778.500000 	 3.787108 	 2.213742 	 2.418427
-779.500000 	 3.787469 	 2.213955 	 2.418485
-780.500000 	 3.787829 	 2.214168 	 2.418543
-781.500000 	 3.788189 	 2.214382 	 2.418600
-782.500000 	 3.788550 	 2.214595 	 2.418658
-783.500000 	 3.788910 	 2.214808 	 2.418716
-784.500000 	 3.789271 	 2.215022 	 2.418774
-785.500000 	 3.789631 	 2.215235 	 2.418832
-786.500000 	 3.789992 	 2.215448 	 2.418890
-787.500000 	 3.790352 	 2.215662 	 2.418948
-788.500000 	 3.790713 	 2.215875 	 2.419006
-789.500000 	 3.791073 	 2.216088 	 2.419064
-790.500000 	 3.791433 	 2.216302 	 2.419122
-791.500000 	 3.791794 	 2.216515 	 2.419179
-792.500000 	 3.792154 	 2.216728 	 2.419237
-793.500000 	 3.792515 	 2.216942 	 2.419295
-794.500000 	 3.792875 	 2.217155 	 2.419353
-795.500000 	 3.793236 	 2.217368 	 2.419411
-796.500000 	 3.793596 	 2.217582 	 2.419469
-797.500000 	 3.793956 	 2.217795 	 2.419527
-798.500000 	 3.794317 	 2.218008 	 2.419585
-799.500000 	 3.794677 	 2.218222 	 2.419643
-800.500000 	 3.795038 	 2.218435 	 2.419701
-801.500000 	 3.795398 	 2.218648 	 2.419758
-802.500000 	 3.795759 	 2.218862 	 2.419816
-803.500000 	 3.796119 	 2.219075 	 2.419874
-804.500000 	 3.796480 	 2.219288 	 2.419932
-805.500000 	 3.796840 	 2.219502 	 2.419990
-806.500000 	 3.797200 	 2.219715 	 2.420048
-807.500000 	 3.797561 	 2.219928 	 2.420106
-808.500000 	 3.797921 	 2.220142 	 2.420164
-809.500000 	 3.798282 	 2.220355 	 2.420222
-810.500000 	 3.798642 	 2.220568 	 2.420280
-811.500000 	 3.799003 	 2.220782 	 2.420337
-812.500000 	 3.799363 	 2.220995 	 2.420395
-813.500000 	 3.799723 	 2.221208 	 2.420453
-814.500000 	 3.800084 	 2.221422 	 2.420511
-815.500000 	 3.800444 	 2.221635 	 2.420569
-816.500000 	 3.800805 	 2.221848 	 2.420627
-817.500000 	 3.801165 	 2.222062 	 2.420685
-818.500000 	 3.801526 	 2.222275 	 2.420743
-819.500000 	 3.801886 	 2.222488 	 2.420801
-820.500000 	 3.802247 	 2.222702 	 2.420859
-821.500000 	 3.802607 	 2.222915 	 2.420916
-822.500000 	 3.802967 	 2.223128 	 2.420974
-823.500000 	 3.803328 	 2.223342 	 2.421032
-824.500000 	 3.803688 	 2.223555 	 2.421090
-825.500000 	 3.804049 	 2.223768 	 2.421148
-826.500000 	 3.804409 	 2.223982 	 2.421206
-827.500000 	 3.804770 	 2.224195 	 2.421264
-828.500000 	 3.805130 	 2.224408 	 2.421322
-829.500000 	 3.805491 	 2.224622 	 2.421380
-830.500000 	 3.805851 	 2.224835 	 2.421438
-831.500000 	 3.806211 	 2.225048 	 2.421495
-832.500000 	 3.806572 	 2.225262 	 2.421553
-833.500000 	 3.806932 	 2.225475 	 2.421611
-834.500000 	 3.807293 	 2.225688 	 2.421669
-835.500000 	 3.807653 	 2.225902 	 2.421727
-836.500000 	 3.808014 	 2.226115 	 2.421785
-837.500000 	 3.808374 	 2.226328 	 2.421843
-838.500000 	 3.808734 	 2.226542 	 2.421901
-839.500000 	 3.809095 	 2.226755 	 2.421959
-840.500000 	 3.809455 	 2.226968 	 2.422016
-841.500000 	 3.809816 	 2.227182 	 2.422074
-842.500000 	 3.810176 	 2.227395 	 2.422132
-843.500000 	 3.810537 	 2.227608 	 2.422190
-844.500000 	 3.810897 	 2.227822 	 2.422248
-845.500000 	 3.811258 	 2.228035 	 2.422306
-846.500000 	 3.811618 	 2.228248 	 2.422364
-847.500000 	 3.811978 	 2.228462 	 2.422422
-848.500000 	 3.812339 	 2.228675 	 2.422480
-849.500000 	 3.812699 	 2.228888 	 2.422538
-850.500000 	 3.813060 	 2.229102 	 2.422595
-851.500000 	 3.813420 	 2.229315 	 2.422653
-852.500000 	 3.813781 	 2.229528 	 2.422711
-853.500000 	 3.814141 	 2.229742 	 2.422769
-854.500000 	 3.814501 	 2.229955 	 2.422827
-855.500000 	 3.814862 	 2.230168 	 2.422885
-856.500000 	 3.815222 	 2.230382 	 2.422943
-857.500000 	 3.815583 	 2.230595 	 2.423001
-858.500000 	 3.815943 	 2.230808 	 2.423059
-859.500000 	 3.816304 	 2.231022 	 2.423117
-860.500000 	 3.816664 	 2.231235 	 2.423174
-861.500000 	 3.817025 	 2.231448 	 2.423232
-862.500000 	 3.817385 	 2.231662 	 2.423290
-863.500000 	 3.817745 	 2.231875 	 2.423348
-864.500000 	 3.818106 	 2.232088 	 2.423406
-865.500000 	 3.818466 	 2.232302 	 2.423464
-866.500000 	 3.818827 	 2.232515 	 2.423522
-867.500000 	 3.819187 	 2.232728 	 2.423580
-868.500000 	 3.819548 	 2.232942 	 2.423638
-869.500000 	 3.819908 	 2.233155 	 2.423696
-870.500000 	 3.820268 	 2.233368 	 2.423753
-871.500000 	 3.820629 	 2.233582 	 2.423811
-872.500000 	 3.820989 	 2.233795 	 2.423869
-873.500000 	 3.821350 	 2.234008 	 2.423927
-874.500000 	 3.821710 	 2.234222 	 2.423985
-875.500000 	 3.822071 	 2.234435 	 2.424043
-876.500000 	 3.822431 	 2.234648 	 2.424101
-877.500000 	 3.822792 	 2.234862 	 2.424159
-878.500000 	 3.823152 	 2.235075 	 2.424217
-879.500000 	 3.823512 	 2.235288 	 2.424275
-880.500000 	 3.823873 	 2.235502 	 2.424332
-881.500000 	 3.824233 	 2.235715 	 2.424390
-882.500000 	 3.824594 	 2.235928 	 2.424448
-883.500000 	 3.824954 	 2.236142 	 2.424506
-884.500000 	 3.825315 	 2.236355 	 2.424564
-885.500000 	 3.825675 	 2.236568 	 2.424622
-886.500000 	 3.826035 	 2.236782 	 2.424680
-887.500000 	 3.826396 	 2.236995 	 2.424738
-888.500000 	 3.826756 	 2.237208 	 2.424796
-889.500000 	 3.827117 	 2.237422 	 2.424854
-890.500000 	 3.827477 	 2.237635 	 2.424911
-891.500000 	 3.827838 	 2.237848 	 2.424969
-892.500000 	 3.828198 	 2.238062 	 2.425027
-893.500000 	 3.828559 	 2.238275 	 2.425085
-894.500000 	 3.828919 	 2.238488 	 2.425143
-895.500000 	 3.829279 	 2.238702 	 2.425201
-896.500000 	 3.829640 	 2.238915 	 2.425259
-897.500000 	 3.830000 	 2.239128 	 2.425317
-898.500000 	 3.830361 	 2.239342 	 2.425375
-899.500000 	 3.830721 	 2.239555 	 2.425432
-900.500000 	 3.831082 	 2.239768 	 2.425490
-901.500000 	 3.831442 	 2.239982 	 2.425548
-902.500000 	 3.831802 	 2.240195 	 2.425606
-903.500000 	 3.832163 	 2.240408 	 2.425664
-904.500000 	 3.832523 	 2.240622 	 2.425722
-905.500000 	 3.832884 	 2.240835 	 2.425780
-906.500000 	 3.833244 	 2.241048 	 2.425838
-907.500000 	 3.833605 	 2.241262 	 2.425896
-908.500000 	 3.833965 	 2.241475 	 2.425954
-909.500000 	 3.834326 	 2.241688 	 2.426011
-910.500000 	 3.834686 	 2.241902 	 2.426069
-911.500000 	 3.835046 	 2.242115 	 2.426127
-912.500000 	 3.835407 	 2.242328 	 2.426185
-913.500000 	 3.835767 	 2.242542 	 2.426243
-914.500000 	 3.836128 	 2.242755 	 2.426301
-915.500000 	 3.836488 	 2.242968 	 2.426359
-916.500000 	 3.836849 	 2.243181 	 2.426417
-917.500000 	 3.837209 	 2.243395 	 2.426475
-918.500000 	 3.837570 	 2.243608 	 2.426533
-919.500000 	 3.837930 	 2.243821 	 2.426590
-920.500000 	 3.838290 	 2.244035 	 2.426648
-921.500000 	 3.838651 	 2.244248 	 2.426706
-922.500000 	 3.839011 	 2.244461 	 2.426764
-923.500000 	 3.839372 	 2.244675 	 2.426822
-924.500000 	 3.839732 	 2.244888 	 2.426880
-925.500000 	 3.840093 	 2.245101 	 2.426938
-926.500000 	 3.840453 	 2.245315 	 2.426996
-927.500000 	 3.840813 	 2.245528 	 2.427054
-928.500000 	 3.841174 	 2.245741 	 2.427112
-929.500000 	 3.841534 	 2.245955 	 2.427169
-930.500000 	 3.841895 	 2.246168 	 2.427227
-931.500000 	 3.842255 	 2.246381 	 2.427285
-932.500000 	 3.842616 	 2.246595 	 2.427343
-933.500000 	 3.842976 	 2.246808 	 2.427401
